id,creation_date,post_id,vote_type_id
101326095,2015-11-13 00:00:00+00:00,33555118,9
43117271,2013-03-13 00:00:00+00:00,8680054,8
49425061,2013-06-25 00:00:00+00:00,17308488,11
34605425,2012-10-10 00:00:00+00:00,12826102,11
12559850,2011-02-08 00:00:00+00:00,4914040,9
19416626,2011-09-23 00:00:00+00:00,7494314,8
41545223,2013-02-16 00:00:00+00:00,14872816,8
11230875,2010-12-06 00:00:00+00:00,4347851,8
140489635,2017-06-09 00:00:00+00:00,21978337,9
102029450,2015-11-24 00:00:00+00:00,33828912,8
43631418,2013-03-21 00:00:00+00:00,15546990,11
64268101,2014-03-11 00:00:00+00:00,22048901,9
110053487,2016-03-20 00:00:00+00:00,36007926,9
6510345,2010-03-09 00:00:00+00:00,2406558,9
71416064,2014-07-11 00:00:00+00:00,24590863,9
90095130,2015-05-28 00:00:00+00:00,30502071,12
13056770,2011-03-01 00:00:00+00:00,4993098,8
59408392,2013-12-20 00:00:00+00:00,20620219,8
36775940,2012-11-20 00:00:00+00:00,13478848,11
128918769,2016-12-23 00:00:00+00:00,41305702,11
58132443,2013-11-28 00:00:00+00:00,20269246,11
39385364,2013-01-09 00:00:00+00:00,14246612,11
99342623,2015-10-14 00:00:00+00:00,33027664,8
65950631,2014-04-07 00:00:00+00:00,22847663,8
27596068,2012-05-06 00:00:00+00:00,10468904,11
78759810,2014-11-20 00:00:00+00:00,27038359,11
68663879,2014-05-22 00:00:00+00:00,23592717,8
105665406,2016-01-19 00:00:00+00:00,34756017,8
116163204,2016-06-16 00:00:00+00:00,37857246,11
147299228,2017-09-17 00:00:00+00:00,46238509,11
145371098,2017-08-19 00:00:00+00:00,45775635,11
103662550,2015-12-18 00:00:00+00:00,34344660,11
48422117,2013-06-08 00:00:00+00:00,17003595,11
119726784,2016-08-09 00:00:00+00:00,38813399,8
39041217,2013-01-03 00:00:00+00:00,14081065,8
45425365,2013-04-19 00:00:00+00:00,5880485,9
106692323,2016-02-03 00:00:00+00:00,35115435,8
162388430,2018-04-30 00:00:00+00:00,50094308,11
80711261,2014-12-25 00:00:00+00:00,27476802,9
34574109,2012-10-10 00:00:00+00:00,12778560,8
65570567,2014-04-01 00:00:00+00:00,22555049,9
75391356,2014-09-21 00:00:00+00:00,25926094,8
28350514,2012-05-24 00:00:00+00:00,10514851,9
170730994,2018-09-05 00:00:00+00:00,52192358,9
69244601,2014-06-02 00:00:00+00:00,23997864,11
38163286,2012-12-16 00:00:00+00:00,13875070,8
14703060,2011-05-03 00:00:00+00:00,5844228,8
75270941,2014-09-18 00:00:00+00:00,25851112,8
35152958,2012-10-20 00:00:00+00:00,12992587,11
2822774,2009-06-06 00:00:00+00:00,876841,8
128201600,2016-12-13 00:00:00+00:00,41084471,8
70216449,2014-06-19 00:00:00+00:00,24307472,11
120177363,2016-08-16 00:00:00+00:00,38792197,9
75550573,2014-09-23 00:00:00+00:00,26006129,11
128835815,2016-12-22 00:00:00+00:00,41284007,12
8375066,2010-06-30 00:00:00+00:00,3147322,11
14672019,2011-05-02 00:00:00+00:00,3160625,11
66328983,2014-04-13 00:00:00+00:00,23043999,11
17289800,2011-07-17 00:00:00+00:00,6682836,8
81940421,2015-01-19 00:00:00+00:00,28019741,12
77468258,2014-10-28 00:00:00+00:00,26520736,9
67789725,2014-05-08 00:00:00+00:00,22709388,8
116639766,2016-06-23 00:00:00+00:00,37988908,11
55447062,2013-10-12 00:00:00+00:00,18268432,11
159586387,2018-03-20 00:00:00+00:00,49392012,11
28970290,2012-06-08 00:00:00+00:00,10845957,8
5090044,2009-12-06 00:00:00+00:00,1856274,11
66141306,2014-04-10 00:00:00+00:00,22977534,11
135012779,2017-03-22 00:00:00+00:00,42940046,11
20188965,2011-10-18 00:00:00+00:00,7788080,9
73658171,2014-08-20 00:00:00+00:00,25364382,8
64984650,2014-03-22 00:00:00+00:00,22485584,11
143263406,2017-07-20 00:00:00+00:00,45201133,9
92435089,2015-07-01 00:00:00+00:00,31102398,8
126268606,2016-11-14 00:00:00+00:00,40568757,8
121484547,2016-09-04 00:00:00+00:00,39231128,8
174193357,2018-10-30 00:00:00+00:00,52892113,9
39315552,2013-01-08 00:00:00+00:00,14223894,11
139199476,2017-05-22 00:00:00+00:00,44111807,11
121832318,2016-09-09 00:00:00+00:00,39391099,11
132833109,2017-02-20 00:00:00+00:00,22359879,8
130963895,2017-01-24 00:00:00+00:00,41812530,9
86108717,2015-03-29 00:00:00+00:00,29310123,8
13484082,2011-03-17 00:00:00+00:00,5262353,11
95161456,2015-08-11 00:00:00+00:00,31952482,11
27846192,2012-05-11 00:00:00+00:00,10374716,9
112267483,2016-04-20 00:00:00+00:00,36557908,8
94936523,2015-08-08 00:00:00+00:00,31888790,12
99759757,2015-10-21 00:00:00+00:00,33007484,9
6107348,2010-02-12 00:00:00+00:00,2191928,9
10001482,2010-09-30 00:00:00+00:00,3809788,8
43484539,2013-03-19 00:00:00+00:00,15461649,8
20450413,2011-10-26 00:00:00+00:00,7907500,11
26757559,2012-04-16 00:00:00+00:00,10162647,9
146061577,2017-08-30 00:00:00+00:00,45908051,8
100520855,2015-11-02 00:00:00+00:00,33410818,9
83047402,2015-02-06 00:00:00+00:00,28357843,11
69051932,2014-05-29 00:00:00+00:00,23895969,8
93800813,2015-07-22 00:00:00+00:00,31564535,11
119440521,2016-08-04 00:00:00+00:00,38770377,11
34250060,2012-10-03 00:00:00+00:00,12493117,9
130739064,2017-01-21 00:00:00+00:00,41772922,9
82027078,2015-01-20 00:00:00+00:00,27900208,9
17416766,2011-07-21 00:00:00+00:00,6581828,9
5890866,2010-01-31 00:00:00+00:00,2169430,9
80140874,2014-12-15 00:00:00+00:00,13950704,8
8426495,2010-07-02 00:00:00+00:00,3122021,8
48177001,2013-06-04 00:00:00+00:00,16731664,9
116246678,2016-06-17 00:00:00+00:00,37880384,12
82072418,2015-01-21 00:00:00+00:00,27560743,8
32103221,2012-08-18 00:00:00+00:00,11927939,9
98804488,2015-10-06 00:00:00+00:00,32829558,8
152982215,2017-12-09 00:00:00+00:00,47733835,11
31003470,2012-07-24 00:00:00+00:00,11560327,8
142127960,2017-07-05 00:00:00+00:00,44883275,11
172452319,2018-10-03 00:00:00+00:00,52592228,9
28101686,2012-05-18 00:00:00+00:00,10646174,11
6272417,2010-02-23 00:00:00+00:00,2307881,9
35287395,2012-10-23 00:00:00+00:00,13032061,11
133522642,2017-03-01 00:00:00+00:00,42528022,11
38076746,2012-12-14 00:00:00+00:00,13874247,11
124231600,2016-10-14 00:00:00+00:00,40049356,9
31203410,2012-07-29 00:00:00+00:00,11708644,11
137383631,2017-04-25 00:00:00+00:00,43611555,11
34400490,2012-10-06 00:00:00+00:00,12763928,11
92730363,2015-07-07 00:00:00+00:00,26701878,8
89792012,2015-05-23 00:00:00+00:00,30415927,11
129132205,2016-12-28 00:00:00+00:00,36009964,8
123479723,2016-10-04 00:00:00+00:00,39728747,9
148506064,2017-10-04 00:00:00+00:00,38602520,11
77569129,2014-10-30 00:00:00+00:00,22031494,11
174111703,2018-10-29 00:00:00+00:00,53038749,11
28148471,2012-05-19 00:00:00+00:00,10639388,9
137882910,2017-05-02 00:00:00+00:00,43689673,9
8685130,2010-07-18 00:00:00+00:00,3211235,9
88642764,2015-05-07 00:00:00+00:00,30039271,8
65704609,2014-04-03 00:00:00+00:00,22826130,12
171796129,2018-09-22 00:00:00+00:00,52457379,11
28264862,2012-05-22 00:00:00+00:00,10702474,11
155020468,2018-01-14 00:00:00+00:00,48195379,11
24339708,2012-02-14 00:00:00+00:00,9212360,9
37469576,2012-12-03 00:00:00+00:00,13466082,8
86508191,2015-04-06 00:00:00+00:00,29386481,8
137381056,2017-04-25 00:00:00+00:00,43566772,8
30124203,2012-07-05 00:00:00+00:00,11338142,11
122592612,2016-09-21 00:00:00+00:00,39475440,9
7789586,2010-05-26 00:00:00+00:00,2910273,9
4544491,2009-10-27 00:00:00+00:00,1597027,9
115049598,2016-05-31 00:00:00+00:00,37539778,9
110918107,2016-04-01 00:00:00+00:00,36314771,8
173338038,2018-10-16 00:00:00+00:00,30575528,8
59856677,2013-12-31 00:00:00+00:00,20833701,9
42122382,2013-02-26 00:00:00+00:00,15089558,7
74476928,2014-09-04 00:00:00+00:00,25594533,9
148870227,2017-10-10 00:00:00+00:00,46530399,9
149230734,2017-10-16 00:00:00+00:00,46723936,8
151408082,2017-11-16 00:00:00+00:00,47327369,11
101077116,2015-11-10 00:00:00+00:00,33481728,9
149398688,2017-10-18 00:00:00+00:00,46805124,11
139719548,2017-05-30 00:00:00+00:00,44048389,9
99982929,2015-10-24 00:00:00+00:00,33165392,9
25979568,2012-03-27 00:00:00+00:00,9858190,9
19060918,2011-09-12 00:00:00+00:00,6515315,9
42704433,2013-03-07 00:00:00+00:00,15059616,9
3554756,2009-08-06 00:00:00+00:00,1242104,11
166514833,2018-07-02 00:00:00+00:00,51141670,11
75906796,2014-09-30 00:00:00+00:00,8487944,11
61762406,2014-01-31 00:00:00+00:00,21485707,11
144659933,2017-08-09 00:00:00+00:00,45592376,11
121267044,2016-08-31 00:00:00+00:00,39256616,11
77495406,2014-10-29 00:00:00+00:00,26623374,11
59321449,2013-12-19 00:00:00+00:00,20673690,12
159556235,2018-03-20 00:00:00+00:00,49280293,8
146272166,2017-09-01 00:00:00+00:00,46002810,12
156994870,2018-02-12 00:00:00+00:00,48740847,11
88487403,2015-05-05 00:00:00+00:00,30046683,11
71197568,2014-07-07 00:00:00+00:00,24411941,9
103908462,2015-12-22 00:00:00+00:00,34412350,11
104029667,2015-12-23 00:00:00+00:00,34414501,9
96934190,2015-09-08 00:00:00+00:00,32154296,8
175674676,2018-11-22 00:00:00+00:00,53424745,11
31173442,2012-07-28 00:00:00+00:00,11698563,11
55514927,2013-10-14 00:00:00+00:00,19357138,11
49215506,2013-06-21 00:00:00+00:00,17222344,7
50603298,2013-07-17 00:00:00+00:00,17700516,11
64554327,2014-03-15 00:00:00+00:00,22389765,8
18278318,2011-08-18 00:00:00+00:00,7106017,11
156116574,2018-01-30 00:00:00+00:00,47666468,11
56721853,2013-11-04 00:00:00+00:00,19678061,9
144316697,2017-08-04 00:00:00+00:00,45297820,9
66365053,2014-04-14 00:00:00+00:00,23057073,11
163125505,2018-05-10 00:00:00+00:00,50280196,11
49424184,2013-06-25 00:00:00+00:00,17126070,9
92449872,2015-07-02 00:00:00+00:00,31175742,11
163534953,2018-05-17 00:00:00+00:00,50385375,12
115466025,2016-06-06 00:00:00+00:00,37449313,8
30887534,2012-07-22 00:00:00+00:00,11545096,9
156192824,2018-01-31 00:00:00+00:00,48361281,9
51578728,2013-08-03 00:00:00+00:00,14691765,11
44666557,2013-04-07 00:00:00+00:00,15865770,11
133198410,2017-02-24 00:00:00+00:00,42275550,9
8452481,2010-07-05 00:00:00+00:00,3117598,9
73827022,2014-08-23 00:00:00+00:00,25265132,9
114435052,2016-05-21 00:00:00+00:00,37307749,8
115595774,2016-06-08 00:00:00+00:00,35655092,11
152052615,2017-11-26 00:00:00+00:00,47495417,11
159688520,2018-03-22 00:00:00+00:00,49163537,9
4708454,2009-11-09 00:00:00+00:00,1698846,11
106107523,2016-01-26 00:00:00+00:00,34990765,9
117939713,2016-07-13 00:00:00+00:00,38225705,9
94005619,2015-07-25 00:00:00+00:00,31397271,9
165624776,2018-06-18 00:00:00+00:00,50888812,8
32489811,2012-08-27 00:00:00+00:00,12141417,9
58844212,2013-12-11 00:00:00+00:00,20194654,9
55132571,2013-10-07 00:00:00+00:00,19190095,8
90501621,2015-06-03 00:00:00+00:00,25795537,11
110099709,2016-03-21 00:00:00+00:00,36018014,8
137196264,2017-04-22 00:00:00+00:00,35441435,8
62806286,2014-02-18 00:00:00+00:00,21838668,11
149323133,2017-10-17 00:00:00+00:00,30214557,11
69026394,2014-05-29 00:00:00+00:00,23788417,9
28518516,2012-05-28 00:00:00+00:00,10768339,8
26814723,2012-04-17 00:00:00+00:00,10192861,11
75595394,2014-09-24 00:00:00+00:00,25870628,9
149770528,2017-10-24 00:00:00+00:00,46882638,9
144877034,2017-08-12 00:00:00+00:00,44976317,11
77737378,2014-11-03 00:00:00+00:00,26453252,8
151576337,2017-11-18 00:00:00+00:00,47371021,11
134847333,2017-03-20 00:00:00+00:00,42897051,11
100224483,2015-10-28 00:00:00+00:00,33328936,9
97440334,2015-09-15 00:00:00+00:00,32596810,11
77636198,2014-10-31 00:00:00+00:00,26671848,11
168952768,2018-08-08 00:00:00+00:00,51754270,4
48403197,2013-06-08 00:00:00+00:00,16997791,11
125359744,2016-11-01 00:00:00+00:00,40355459,11
19151889,2011-09-15 00:00:00+00:00,7425878,11
22055327,2011-12-12 00:00:00+00:00,8479824,11
171054766,2018-09-11 00:00:00+00:00,30351291,11
19066165,2011-09-12 00:00:00+00:00,7394356,11
99937088,2015-10-23 00:00:00+00:00,33277010,9
75389231,2014-09-21 00:00:00+00:00,25955096,11
27222524,2012-04-26 00:00:00+00:00,10340932,11
115099203,2016-06-01 00:00:00+00:00,37557830,4
81820202,2015-01-16 00:00:00+00:00,24805729,11
3407220,2009-07-26 00:00:00+00:00,1183940,11
146599725,2017-09-06 00:00:00+00:00,46018471,9
96493885,2015-09-01 00:00:00+00:00,32281769,9
6173412,2010-02-16 00:00:00+00:00,2276273,11
130590853,2017-01-19 00:00:00+00:00,41741941,11
119650496,2016-08-08 00:00:00+00:00,38818010,11
61645012,2014-01-30 00:00:00+00:00,21365932,9
173416011,2018-10-17 00:00:00+00:00,52862045,12
131178607,2017-01-27 00:00:00+00:00,41891959,11
69994634,2014-06-16 00:00:00+00:00,24202463,8
160108610,2018-03-28 00:00:00+00:00,33245586,8
163856882,2018-05-22 00:00:00+00:00,50467274,11
70177650,2014-06-18 00:00:00+00:00,24294865,11
112044308,2016-04-18 00:00:00+00:00,36688087,11
54355371,2013-09-23 00:00:00+00:00,18960870,11
118673087,2016-07-24 00:00:00+00:00,38361683,9
117875220,2016-07-12 00:00:00+00:00,38332436,4
172288834,2018-09-30 00:00:00+00:00,52572822,11
80634981,2014-12-23 00:00:00+00:00,27494709,9
107342388,2016-02-11 00:00:00+00:00,35325508,9
94071446,2015-07-26 00:00:00+00:00,31642506,11
112658146,2016-04-26 00:00:00+00:00,36430739,8
83192802,2015-02-09 00:00:00+00:00,28405249,11
94367451,2015-07-30 00:00:00+00:00,31612876,8
163417270,2018-05-15 00:00:00+00:00,50228258,9
140926295,2017-06-16 00:00:00+00:00,44580518,11
11400082,2010-12-14 00:00:00+00:00,4397249,8
102912266,2015-12-07 00:00:00+00:00,33878937,9
65909999,2014-04-06 00:00:00+00:00,22898989,11
141469333,2017-06-24 00:00:00+00:00,44737480,12
67250334,2014-04-29 00:00:00+00:00,23362474,11
103253623,2015-12-12 00:00:00+00:00,34199956,8
51067573,2013-07-25 00:00:00+00:00,17857025,11
144929352,2017-08-13 00:00:00+00:00,45288250,11
104533983,2016-01-03 00:00:00+00:00,34579526,11
136649704,2017-04-14 00:00:00+00:00,43405219,11
173787189,2018-10-23 00:00:00+00:00,52956468,11
45132489,2013-04-15 00:00:00+00:00,16009695,11
74312911,2014-09-01 00:00:00+00:00,25538493,11
99327703,2015-10-14 00:00:00+00:00,32611742,8
52192393,2013-08-14 00:00:00+00:00,18231681,11
165693674,2018-06-19 00:00:00+00:00,46050134,9
160134260,2018-03-28 00:00:00+00:00,49488956,8
134501886,2017-03-15 00:00:00+00:00,42799035,11
147268458,2017-09-16 00:00:00+00:00,46213125,9
123417938,2016-10-03 00:00:00+00:00,39644384,9
54510717,2013-09-25 00:00:00+00:00,11809272,9
145131469,2017-08-16 00:00:00+00:00,42548482,8
73329234,2014-08-14 00:00:00+00:00,25258663,8
150420363,2017-11-02 00:00:00+00:00,47071228,11
124777208,2016-10-23 00:00:00+00:00,40199092,11
53943803,2013-09-16 00:00:00+00:00,18756995,8
138294840,2017-05-09 00:00:00+00:00,43860891,12
53363833,2013-09-04 00:00:00+00:00,18625369,12
82378984,2015-01-26 00:00:00+00:00,28115794,8
34729409,2012-10-12 00:00:00+00:00,12850442,9
174552726,2018-11-05 00:00:00+00:00,53128552,8
8214886,2010-06-21 00:00:00+00:00,3019713,8
105833252,2016-01-21 00:00:00+00:00,22026387,9
64109697,2014-03-09 00:00:00+00:00,22056390,9
27805301,2012-05-10 00:00:00+00:00,10442478,8
99068841,2015-10-10 00:00:00+00:00,33053990,11
55796401,2013-10-18 00:00:00+00:00,19404782,9
37450679,2012-12-03 00:00:00+00:00,13588913,11
61287639,2014-01-24 00:00:00+00:00,21325913,11
33139282,2012-09-10 00:00:00+00:00,12358849,11
138122474,2017-05-05 00:00:00+00:00,43797606,9
88971314,2015-05-12 00:00:00+00:00,30084575,11
80253372,2014-12-16 00:00:00+00:00,27477662,9
93839769,2015-07-23 00:00:00+00:00,31553451,11
4280304,2009-10-06 00:00:00+00:00,1526366,11
109669663,2016-03-15 00:00:00+00:00,36005205,12
40558596,2013-01-30 00:00:00+00:00,14603215,11
118018259,2016-07-14 00:00:00+00:00,37280043,11
47930759,2013-05-31 00:00:00+00:00,16722600,9
30654176,2012-07-17 00:00:00+00:00,7992952,8
130784291,2017-01-22 00:00:00+00:00,41745121,11
126107835,2016-11-11 00:00:00+00:00,40554901,11
70942036,2014-07-02 00:00:00+00:00,24394905,9
142430726,2017-07-09 00:00:00+00:00,44997330,11
137143096,2017-04-21 00:00:00+00:00,43544407,11
25510253,2012-03-15 00:00:00+00:00,9517749,9
20601432,2011-11-01 00:00:00+00:00,7963258,11
14471483,2011-04-24 00:00:00+00:00,5773712,11
130203642,2017-01-13 00:00:00+00:00,41639934,11
58136156,2013-11-28 00:00:00+00:00,20268875,11
146849930,2017-09-11 00:00:00+00:00,46147499,11
45742836,2013-04-24 00:00:00+00:00,16194075,11
33094950,2012-09-10 00:00:00+00:00,12309441,8
105857962,2016-01-22 00:00:00+00:00,34852413,8
19039267,2011-09-12 00:00:00+00:00,7349913,8
164496040,2018-05-31 00:00:00+00:00,50450479,9
119018324,2016-07-29 00:00:00+00:00,38653721,12
12281022,2011-01-27 00:00:00+00:00,4819906,11
175464752,2018-11-19 00:00:00+00:00,53371748,11
15771276,2011-06-08 00:00:00+00:00,5108315,9
35869212,2012-11-03 00:00:00+00:00,13189590,11
17478174,2011-07-23 00:00:00+00:00,6800288,11
3334777,2009-07-20 00:00:00+00:00,1151460,9
150894111,2017-11-09 00:00:00+00:00,47150265,8
88532476,2015-05-05 00:00:00+00:00,29957791,11
99818321,2015-10-21 00:00:00+00:00,27976232,11
48240303,2013-06-05 00:00:00+00:00,16822944,11
166307895,2018-06-28 00:00:00+00:00,51089718,11
28690476,2012-06-01 00:00:00+00:00,10845231,11
140763882,2017-06-14 00:00:00+00:00,44543553,12
52662977,2013-08-22 00:00:00+00:00,18389185,11
79888826,2014-12-10 00:00:00+00:00,27360966,8
175095186,2018-11-13 00:00:00+00:00,53276617,11
7374964,2010-05-01 00:00:00+00:00,2742599,11
54330553,2013-09-23 00:00:00+00:00,18848221,9
49154192,2013-06-21 00:00:00+00:00,49002,7
134680994,2017-03-17 00:00:00+00:00,42846779,11
77802190,2014-11-04 00:00:00+00:00,26726534,11
94697245,2015-08-04 00:00:00+00:00,31780489,9
31737972,2012-08-09 00:00:00+00:00,11855094,8
47382515,2013-05-22 00:00:00+00:00,16659676,7
165948956,2018-06-23 00:00:00+00:00,50941113,11
83621874,2015-02-16 00:00:00+00:00,28265025,8
135134552,2017-03-23 00:00:00+00:00,42977803,12
47583020,2013-05-25 00:00:00+00:00,16748391,11
174408540,2018-11-02 00:00:00+00:00,53111842,11
67501876,2014-05-03 00:00:00+00:00,23397803,8
149115908,2017-10-13 00:00:00+00:00,46698537,11
138991765,2017-05-18 00:00:00+00:00,43943200,8
64084880,2014-03-08 00:00:00+00:00,22266491,4
5654441,2010-01-16 00:00:00+00:00,2044118,8
45848675,2013-04-26 00:00:00+00:00,12298224,11
30230624,2012-07-07 00:00:00+00:00,11375609,11
33569156,2012-09-19 00:00:00+00:00,12252819,11
62081898,2014-02-06 00:00:00+00:00,21594320,11
23011932,2012-01-11 00:00:00+00:00,8814199,9
148885598,2017-10-10 00:00:00+00:00,46474588,9
25934118,2012-03-26 00:00:00+00:00,9788988,9
75335770,2014-09-19 00:00:00+00:00,25838108,12
53953109,2013-09-16 00:00:00+00:00,18697389,9
82821558,2015-02-02 00:00:00+00:00,28284334,11
63182891,2014-02-23 00:00:00+00:00,21966269,11
80515157,2014-12-21 00:00:00+00:00,27545853,8
36640705,2012-11-18 00:00:00+00:00,13399338,9
131086292,2017-01-26 00:00:00+00:00,41873167,11
119584618,2016-08-07 00:00:00+00:00,38774558,8
105937150,2016-01-23 00:00:00+00:00,34962089,12
50937460,2013-07-23 00:00:00+00:00,17549393,9
49643344,2013-06-29 00:00:00+00:00,17342203,8
9886232,2010-09-23 00:00:00+00:00,2758516,8
85707348,2015-03-23 00:00:00+00:00,29206232,11
91858162,2015-06-23 00:00:00+00:00,31006597,11
152077098,2017-11-27 00:00:00+00:00,47331316,8
133269765,2017-02-25 00:00:00+00:00,42456508,11
94588841,2015-08-03 00:00:00+00:00,31709592,8
25350205,2012-03-11 00:00:00+00:00,9637931,9
26464207,2012-04-09 00:00:00+00:00,9966035,9
150619234,2017-11-05 00:00:00+00:00,44185411,9
38791481,2012-12-28 00:00:00+00:00,14024103,9
147071491,2017-09-13 00:00:00+00:00,46183601,11
48403781,2013-06-08 00:00:00+00:00,16947829,9
169553970,2018-08-17 00:00:00+00:00,51831967,8
14423024,2011-04-22 00:00:00+00:00,5727100,9
32935587,2012-09-06 00:00:00+00:00,12252949,9
51770407,2013-08-06 00:00:00+00:00,18023613,8
38691612,2012-12-26 00:00:00+00:00,14044645,11
89502342,2015-05-19 00:00:00+00:00,30334182,12
73587696,2014-08-19 00:00:00+00:00,24548043,8
143116606,2017-07-19 00:00:00+00:00,45182741,4
2558111,2009-05-13 00:00:00+00:00,860665,11
96041909,2015-08-25 00:00:00+00:00,32187485,11
85533510,2015-03-19 00:00:00+00:00,29117983,9
14743125,2011-05-04 00:00:00+00:00,5815302,9
158885514,2018-03-11 00:00:00+00:00,49166776,8
155436235,2018-01-19 00:00:00+00:00,48349872,4
69964485,2014-06-15 00:00:00+00:00,24225075,11
26812501,2012-04-17 00:00:00+00:00,10192149,11
71312818,2014-07-09 00:00:00+00:00,24613314,8
64455087,2014-03-14 00:00:00+00:00,10954694,11
149304115,2017-10-17 00:00:00+00:00,46782780,11
90706487,2015-06-06 00:00:00+00:00,30677693,11
115897305,2016-06-13 00:00:00+00:00,37720867,8
26850979,2012-04-18 00:00:00+00:00,10205729,11
136042503,2017-04-05 00:00:00+00:00,43232680,11
129127595,2016-12-28 00:00:00+00:00,41360464,11
169381383,2018-08-15 00:00:00+00:00,51809627,8
16759407,2011-06-29 00:00:00+00:00,3050050,8
61009344,2014-01-20 00:00:00+00:00,21137106,8
118049451,2016-07-14 00:00:00+00:00,38380681,11
17972497,2011-08-09 00:00:00+00:00,6991548,11
95124172,2015-08-11 00:00:00+00:00,31916455,9
118633576,2016-07-23 00:00:00+00:00,38511537,8
148872896,2017-10-10 00:00:00+00:00,46622606,8
28634437,2012-05-31 00:00:00+00:00,10767811,9
92047157,2015-06-25 00:00:00+00:00,31060708,12
51464676,2013-08-01 00:00:00+00:00,17607337,8
103108998,2015-12-10 00:00:00+00:00,34200421,11
87566406,2015-04-21 00:00:00+00:00,29781722,11
56141986,2013-10-24 00:00:00+00:00,19436320,9
26628494,2012-04-12 00:00:00+00:00,9987751,9
69699049,2014-06-10 00:00:00+00:00,23921459,9
55900351,2013-10-21 00:00:00+00:00,19326980,11
30401067,2012-07-11 00:00:00+00:00,11434191,11
9522741,2010-09-02 00:00:00+00:00,3626794,11
20413377,2011-10-25 00:00:00+00:00,7894165,11
140108058,2017-06-05 00:00:00+00:00,43870726,8
85097287,2015-03-12 00:00:00+00:00,25362858,9
171175686,2018-09-12 00:00:00+00:00,52261356,8
53186888,2013-09-02 00:00:00+00:00,18545918,9
42302797,2013-02-28 00:00:00+00:00,15142139,7
175063778,2018-11-13 00:00:00+00:00,53255482,9
154683640,2018-01-09 00:00:00+00:00,47975397,8
90443046,2015-06-02 00:00:00+00:00,30487910,8
18856222,2011-09-06 00:00:00+00:00,7293912,8
32641712,2012-08-30 00:00:00+00:00,12194365,11
174431876,2018-11-02 00:00:00+00:00,53052437,8
173276208,2018-10-16 00:00:00+00:00,52790865,8
32645470,2012-08-30 00:00:00+00:00,12194799,11
175950254,2018-11-27 00:00:00+00:00,22108045,11
147644527,2017-09-21 00:00:00+00:00,46348522,11
84449575,2015-03-02 00:00:00+00:00,28804777,12
159329645,2018-03-16 00:00:00+00:00,49328872,11
114118505,2016-05-17 00:00:00+00:00,37269811,12
56114649,2013-10-24 00:00:00+00:00,18393996,9
84276014,2015-02-26 00:00:00+00:00,28676238,8
131926314,2017-02-07 00:00:00+00:00,42092605,11
131700346,2017-02-03 00:00:00+00:00,42032158,11
4594399,2009-10-30 00:00:00+00:00,1652572,11
27230023,2012-04-27 00:00:00+00:00,10342277,11
120255415,2016-08-17 00:00:00+00:00,38822104,8
118802299,2016-07-26 00:00:00+00:00,38482816,8
41332634,2013-02-12 00:00:00+00:00,14843774,11
113131131,2016-05-03 00:00:00+00:00,37000727,11
144834446,2017-08-11 00:00:00+00:00,45531745,8
161558280,2018-04-17 00:00:00+00:00,49884845,11
132845468,2017-02-20 00:00:00+00:00,42309106,8
58966438,2013-12-13 00:00:00+00:00,20558956,11
11053950,2010-11-26 00:00:00+00:00,4197794,9
52175271,2013-08-14 00:00:00+00:00,18111609,9
9780920,2010-09-17 00:00:00+00:00,3735433,11
144801420,2017-08-11 00:00:00+00:00,45533967,9
77447995,2014-10-28 00:00:00+00:00,26610453,11
130013079,2017-01-11 00:00:00+00:00,41176930,9
20639819,2011-11-02 00:00:00+00:00,7977385,11
94015080,2015-07-25 00:00:00+00:00,31625954,11
104426593,2015-12-31 00:00:00+00:00,34550993,11
13872790,2011-04-01 00:00:00+00:00,5514240,11
171842373,2018-09-23 00:00:00+00:00,52469161,11
159979276,2018-03-26 00:00:00+00:00,49451395,8
97943543,2015-09-23 00:00:00+00:00,32738161,12
152859849,2017-12-07 00:00:00+00:00,17486636,11
118542900,2016-07-22 00:00:00+00:00,38506221,9
86097481,2015-03-29 00:00:00+00:00,29326946,12
40545711,2013-01-30 00:00:00+00:00,14486869,9
117684407,2016-07-09 00:00:00+00:00,38171921,9
100925662,2015-11-07 00:00:00+00:00,15179813,11
95768572,2015-08-20 00:00:00+00:00,32125444,11
62706081,2014-02-16 00:00:00+00:00,18340818,9
158920607,2018-03-12 00:00:00+00:00,49226586,11
43155120,2013-03-14 00:00:00+00:00,15401867,11
147621547,2017-09-21 00:00:00+00:00,16341161,11
91599868,2015-06-19 00:00:00+00:00,30782980,8
136787415,2017-04-17 00:00:00+00:00,43444849,11
123392058,2016-10-03 00:00:00+00:00,39823545,9
33277644,2012-09-13 00:00:00+00:00,12397353,11
101364643,2015-11-14 00:00:00+00:00,33604487,9
24123524,2012-02-09 00:00:00+00:00,9206649,11
48885870,2013-06-17 00:00:00+00:00,49002,7
161670918,2018-04-19 00:00:00+00:00,49858636,9
33271906,2012-09-13 00:00:00+00:00,12403302,11
72562671,2014-07-31 00:00:00+00:00,24945731,8
38261220,2012-12-18 00:00:00+00:00,13823964,8
134215805,2017-03-10 00:00:00+00:00,42719944,11
100345183,2015-10-29 00:00:00+00:00,33419425,11
174055193,2018-10-27 00:00:00+00:00,52992701,8
173373224,2018-10-17 00:00:00+00:00,52852008,11
141011873,2017-06-18 00:00:00+00:00,44575144,8
162013742,2018-04-24 00:00:00+00:00,49798767,9
